ID,price
143332,65752.27363906015
28423,123238.0623000265
28103,74443.10102919184
106424,2440.914102137269
131956,8271.217017609575
104168,4873.493499344172
84710,69800.93589838341
47148,33975.26973508237
109086,15482.987120952583
38564,32824.24411539534
149899,46973.64959243544
142786,60942.58336372221
112470,18087.32546285176
116755,42637.208689659834
77001,13986.430912226931
65836,3770.068359262984
140731,7791.290793983513
64633,39990.281525531376
25632,6943.9879083651
61151,14545.114756497938
110265,6712.97593865536
124734,13156.976542504879
139328,63776.196014550165
17408,24695.70241481948
113078,140655.71930667514
27431,35242.798706384834
86160,31770.648844352556
90240,3349.741679819759
125746,8143.708963991182
67233,23595.881563195977
12727,2017.9366515913043
27297,108279.57393684905
100107,30273.61339783985
78057,18409.04986408967
120699,3984.2102118654375
103773,18134.6635989277
83526,5461.702324643917
117882,23556.828067918752
95656,181459.33044878038
115883,167875.95770545953
26964,92156.67986017285
100993,22390.050223312683
78237,35225.040603282934
25657,4607.863825622603
47813,13347.350190403351
22145,17437.16549288974
90629,106926.968298736
84591,43741.13980626465
124399,13733.07368632179
28464,9840.767325869423
128984,34401.50190186275
124945,23113.84387033047
112601,69421.01307563069
26603,1307.5961999286644
86261,128902.99561027576
109053,28975.410713801553
80297,11609.045903115883
8340,4527.02185707578
22349,9639.301562439663
122786,40059.01965055304
144859,3821.485191318185
66345,24046.999534797775
2404,6950.3499229596655
42737,14319.086080826017
65365,625.0978475198372
44842,6162.697707753798
75876,38251.0464711004
138784,4289.843719508281
107468,27348.60240482966
52770,10788.580842719584
94727,18803.867624938477
83223,26372.554332926855
31989,69492.75339256837
76357,2780.049225277348
38048,15613.595562225823
9150,17230.65570549279
115436,8316.140971502224
136105,30215.07143554605
85939,39459.63131440016
68193,3662.948858668514
80527,323922.2309927846
21790,15760.921442470973
82148,18497.64503936795
20485,100420.49565720485
37293,19434.266683052585
46932,78042.85287044328
90941,17497.651963778346
57365,37044.99628967131
22635,17782.991612038448
73830,73117.91784110873
41479,13450.766743471793
60507,2128.1711793833083
137274,6122.536052033581
58305,56886.58660332844
101931,2027.2593310717602
43195,79915.42305143671
116633,40313.95767308125
46402,8200.762412052769
63165,8571.101598997118
12219,22783.24384938572
15562,111535.61107907446
33702,40233.83260336877
3982,51408.48401366544
55637,74601.33112216309
122731,34951.82804544166
51374,5823.9201603448155
8199,7656.482748004127
137197,5412.487065532705
106088,15687.668702569124
135145,35079.801902646024
145045,1755.3230984306713
87997,5239.754289625311
44903,42249.813705805085
108112,11633.14844196379
25933,13974.854507157386
146773,6571.963467575553
55470,32656.21747037097
50249,4683.370366610767
37988,70487.83680793269
53408,12741.487858830118
141587,16883.24692125173
23763,5468.434784708767
90583,14019.608714310163
19691,5117.919710946417
25354,55003.50611117117
62963,18413.187985641147
68954,7995.575257282466
97372,38931.06945362762
56003,135721.59153029654
83515,26864.608032196535
35304,20634.35822543868
63270,77096.77743512372
1218,68057.86905091704
54427,30376.925962278612
94965,2372.5575371268033
16127,56965.744729550046
11747,48546.44960013418
64979,30047.584966052364
63750,52643.29775697891
112386,125140.60378955097
135958,7453.2805826460035
146866,15584.67234915513
81139,1504.4503032899
40148,143719.7010863333
135737,63746.86525121665
10916,179649.1665674525
141077,8086.6360458259405
110386,13613.301596186753
24837,103920.0174986401
19398,32972.94456015154
8577,15127.586083316604
39185,37193.65019538041
129153,12251.956333949405
7858,148693.75269585263
30121,25179.43030222082
60169,26336.490092207132
119343,9984.401790180256
139982,32414.23054029297
27181,6306.767844962094
46729,25834.765285115922
133220,13969.480891910953
71246,26268.50119604332
62621,8410.512474544252
142617,33155.46283149737
65520,13979.837551200932
91638,66082.72267003836
90216,79528.65534148946
114492,4022.334761285547
115092,4775.8748272178345
148524,55706.17864989119
42403,4741.947661176295
