ID,price
143332,71165.68
28423,124252.42
28103,83497.31
106424,1646.2921
131956,8130.475
104168,4966.6357
84710,74268.67
47148,34690.742
109086,15038.885
38564,31644.635
149899,45570.438
142786,64856.38
112470,18565.74
116755,37952.605
77001,14265.829
65836,4023.828
140731,7560.5635
64633,38492.082
25632,7210.007
61151,13951.891
110265,7762.958
124734,13200.77
139328,58703.01
17408,24441.533
113078,149482.27
27431,34775.78
86160,32410.887
90240,3997.4941
125746,8021.311
67233,24569.629
12727,1764.2792
27297,104392.836
100107,30537.168
78057,17605.775
120699,3883.368
103773,18749.564
83526,5485.2793
117882,22210.932
95656,181710.2
115883,171842.8
26964,88472.18
100993,21853.4
78237,34499.82
25657,5403.963
47813,13127.818
22145,16957.127
90629,108773.4
84591,43546.703
124399,14005.064
28464,9231.794
128984,35805.832
124945,24281.453
112601,69964.84
26603,2262.0652
86261,133057.23
109053,29260.805
80297,12939.07
8340,5316.837
22349,9110.176
122786,40596.547
144859,4030.7888
66345,25565.96
2404,6597.129
42737,12662.87
65365,852.101
44842,4577.653
75876,39021.258
138784,4546.2617
107468,25817.367
52770,10430.255
94727,18814.58
83223,26782.344
31989,66393.18
76357,2301.0046
38048,16019.085
9150,17278.576
115436,8222.599
136105,30349.57
85939,39072.473
68193,3544.5452
80527,320871.9
21790,13154.607
82148,17431.098
20485,104239.29
37293,17723.102
46932,81884.7
90941,17725.707
57365,36747.305
22635,18337.305
73830,72750.12
41479,12580.017
60507,1450.7502
137274,6159.721
58305,57479.92
101931,2373.8398
43195,80833.93
116633,41881.445
46402,8540.051
63165,7932.7656
12219,21796.645
15562,108654.695
33702,39915.996
3982,49975.79
55637,75014.99
122731,36140.56
51374,6327.9595
8199,8229.826
137197,5156.0186
106088,15966.743
135145,33923.625
145045,1651.868
87997,5538.6055
44903,42572.92
108112,10907.459
25933,15173.872
146773,7748.129
55470,33057.996
50249,4627.9263
37988,75405.38
53408,12654.875
141587,17043.879
23763,5340.9883
90583,12643.176
19691,4851.796
25354,59848.41
62963,18209.266
68954,7495.8057
97372,37334.727
56003,137990.1
83515,26242.56
35304,21074.768
63270,74012.74
1218,69353.66
54427,29839.33
94965,2447.9485
16127,56012.805
11747,50116.035
64979,32313.145
63750,51214.48
112386,133711.66
135958,7084.806
146866,15207.208
81139,1231.4622
40148,157332.7
135737,64041.098
10916,169499.33
141077,8536.808
110386,14072.624
24837,100627.37
19398,33983.492
8577,15469.564
39185,35643.332
129153,11694.65
7858,153402.19
30121,25285.914
60169,26769.104
119343,10345.222
139982,32560.932
27181,7072.481
46729,23811.75
133220,14369.203
71246,26583.863
62621,8546.949
142617,33065.348
65520,14260.337
91638,60396.07
90216,78294.71
114492,4165.0303
115092,4797.707
148524,56658.0
42403,4548.212
89670,9917.571
97981,7077.451
137222,5946.561
90975,13532.535
129567,30627.885
106711,22338.43
131989,16859.424
128743,9091.003
28891,5565.1953
34485,4494.4497
94538,33733.56
13977,3402.6794
84937,95665.48
46935,7198.351
55980,7679.1157
48242,10983.758
134363,51624.695
40171,6681.815
27922,29035.693
23901,59081.19
44060,15764.861
105829,29382.252
88882,9659.395
17796,32116.533
54391,15961.602
69208,9456.112
122589,155224.72
137571,14293.549
99875,76778.1
4808,7963.122
34148,11670.107
104043,30139.691
53610,32274.287
11982,9056.049
82591,42509.38
55809,125020.85
132867,33157.61
21270,12210.339
12666,25718.188
107852,56670.246
12438,8739.831
59712,12238.214
83009,5344.5483
29889,65115.504
39491,64.84665
22054,6897.4624
139139,43101.543
142974,111371.266
141853,9951.2
124850,23362.354
88968,130155.5
57929,22896.783
131564,6135.2026
18025,60289.754
98108,17754.9
81113,71903.984
33858,7292.4575
78981,146799.58
143825,3785.59
141046,34990.35
96871,3889.3208
87440,46965.812
6117,12617.612
16956,7746.447
111755,8351.363
95914,31028.04
58664,5032.2544
145503,679.37744
1473,8244.9375
95776,71544.59
143996,32326.113
107759,8978.439
135471,17851.395
136653,41143.42
128809,9475.518
89664,28604.006
96852,107571.17
72202,37632.043
37918,49663.91
21105,11762.627
34722,9538.204
141237,19331.39
1857,32167.91
149609,28209.08
130465,176419.38
7687,7721.4014
30639,35201.773
71,6018.777
127003,57551.434
100489,23359.17
