ID,price
143332,55500.15
28423,114495.04
28103,87732.51
106424,1568.1342
131956,7852.931
104168,4963.072
84710,72414.41
47148,36447.523
109086,14728.924
38564,32034.785
149899,46888.027
142786,72214.54
112470,17908.54
116755,49571.875
77001,14127.608
65836,4270.423
140731,7199.9604
64633,35861.582
25632,7170.8105
61151,13673.573
110265,7801.594
124734,12979.214
139328,64616.848
17408,25724.566
113078,126978.79
27431,35964.14
86160,31209.666
90240,3611.064
125746,7521.303
67233,23067.033
12727,1916.026
27297,102889.71
100107,32380.605
78057,18168.195
120699,4130.7495
103773,18203.3
83526,5087.586
117882,23141.123
95656,177232.56
115883,159237.73
26964,99737.93
100993,20161.139
78237,36742.742
25657,3651.7188
47813,12670.102
22145,16892.252
90629,112326.445
84591,46229.27
124399,13025.58
28464,10618.729
128984,32531.31
124945,24734.504
112601,71354.97
26603,2169.6643
86261,131925.58
109053,28822.186
80297,12075.162
8340,5951.7056
22349,9228.63
122786,39858.81
144859,4345.1655
66345,24187.756
2404,6869.6157
42737,12964.519
65365,1567.6777
44842,6150.6626
75876,37165.777
138784,4820.439
107468,25327.223
52770,10302.272
94727,18465.408
83223,25483.254
31989,84974.09
76357,3129.811
38048,15734.014
9150,17479.209
115436,9269.988
136105,29734.955
85939,36883.973
68193,3473.829
80527,301299.78
21790,18518.668
82148,19020.164
20485,90838.47
37293,18017.387
46932,74885.07
90941,13629.461
57365,39900.24
22635,15595.931
73830,69470.76
41479,13817.151
60507,1821.1394
137274,6250.942
58305,48395.992
101931,2708.4204
43195,87727.31
116633,44405.76
46402,7651.29
63165,8338.625
12219,22688.227
15562,105792.055
33702,40335.67
3982,50979.746
55637,75906.95
122731,34312.6
51374,6173.8555
8199,7742.263
137197,5161.2314
106088,15761.023
135145,34667.984
145045,1240.1931
87997,4885.5947
44903,39714.773
108112,10857.028
25933,14994.002
146773,7571.9136
55470,32134.4
50249,4699.48
37988,77067.06
53408,13186.09
141587,15686.793
23763,5373.3823
90583,11860.443
19691,5397.8667
25354,56833.37
62963,20199.742
68954,9779.662
97372,38054.99
56003,129534.86
83515,26814.465
35304,21241.193
63270,78411.63
1218,65553.38
54427,29027.31
94965,3190.0305
16127,56748.094
11747,51244.45
64979,30658.645
63750,54624.035
