ID,price
143332,60558.543
28423,137285.12
28103,73614.46
106424,1258.426
131956,8011.6465
104168,5028.7534
84710,73124.68
47148,32948.027
109086,15404.986
38564,29932.938
149899,44894.016
142786,65406.91
112470,17912.477
116755,44515.01
77001,14930.965
65836,4055.6387
140731,7147.299
64633,34370.06
25632,7077.9175
61151,14207.864
110265,7551.5776
124734,13583.336
139328,53828.91
17408,25488.56
113078,144627.95
27431,33059.12
86160,31674.914
90240,3932.352
125746,8402.01
67233,23548.217
12727,1808.277
27297,104175.86
100107,29672.781
78057,17364.951
120699,3803.969
103773,18206.504
83526,5457.625
117882,25388.941
95656,183140.34
115883,173181.86
26964,83976.99
100993,24374.47
78237,35291.12
25657,4999.7773
47813,12661.674
22145,16696.332
90629,107286.78
84591,43874.99
124399,14093.87
28464,8439.002
128984,33048.344
124945,27155.525
112601,68539.555
26603,2812.594
86261,128960.375
109053,27439.8
80297,11948.812
8340,5634.8066
22349,9263.478
122786,42130.79
144859,4117.6865
66345,24200.012
2404,6269.957
42737,13850.65
65365,1070.0443
44842,4535.648
75876,37026.15
138784,4645.1743
107468,26220.662
52770,10743.134
94727,17559.246
83223,26305.117
31989,80508.36
76357,2431.8862
38048,15270.153
9150,17205.12
115436,9245.636
136105,29816.6
85939,37602.84
68193,3631.0706
80527,334912.78
21790,17146.184
82148,18920.309
20485,98351.61
37293,18959.73
46932,72456.99
90941,16333.388
57365,37953.7
22635,17051.146
73830,72750.734
41479,13797.801
60507,1623.752
137274,6388.997
58305,51046.918
101931,2209.89
43195,82793.35
116633,41729.88
46402,8295.464
63165,8672.149
12219,21741.184
15562,110436.6
33702,39532.285
3982,48175.32
55637,73795.65
122731,35884.945
51374,6267.4824
8199,8068.9985
137197,5185.292
106088,16245.529
135145,33538.613
145045,1841.8438
87997,5531.729
44903,42756.69
108112,10777.174
25933,15620.812
146773,7185.9688
55470,34051.23
50249,5038.4688
37988,80414.22
53408,13176.855
141587,16846.941
23763,5381.955
90583,13418.357
19691,5550.2095
25354,56294.06
62963,17598.396
68954,6966.966
97372,41168.594
56003,136675.3
83515,25656.967
35304,20555.193
63270,82100.37
1218,69185.38
54427,30897.066
94965,3068.1377
16127,54607.375
11747,52571.527
64979,31220.887
63750,51908.81
112386,136417.36
135958,7116.2515
146866,15163.825
81139,1339.4667
40148,147049.55
135737,74117.984
10916,180215.89
141077,8247.887
110386,14521.106
24837,98058.54
19398,33231.574
8577,15685.704
39185,35622.67
129153,11680.381
7858,150910.17
30121,24629.45
60169,29033.066
119343,9974.533
139982,33688.07
27181,6154.4634
46729,25838.469
133220,14520.299
71246,26049.764
62621,8510.765
142617,33863.355
65520,13876.748
91638,64748.203
90216,77595.45
114492,3738.7866
115092,4578.9995
148524,54887.47
42403,4345.4795
89670,10233.942
97981,6232.886
137222,5695.39
90975,13344.171
129567,29744.291
106711,21030.914
131989,17432.105
128743,9757.567
28891,5157.9043
34485,3845.5066
94538,28125.69
13977,3085.473
84937,91075.85
46935,7001.588
55980,7375.623
48242,11299.877
134363,46722.67
40171,7352.675
27922,29756.809
23901,59883.008
44060,16274.032
105829,30206.85
88882,10128.29
17796,30330.4
54391,15755.257
69208,9139.346
122589,152376.42
137571,14447.934
99875,79972.71
4808,6855.195
34148,11521.681
104043,30690.252
53610,31983.092
11982,9367.788
82591,42878.312
55809,119142.984
132867,32666.596
21270,12454.984
12666,24042.395
107852,53819.188
12438,9045.416
59712,12662.723
83009,5314.3037
29889,66281.26
39491,-48.752636
22054,6665.7134
139139,43121.906
142974,108243.78
141853,9957.017
124850,23843.033
88968,113658.02
57929,22699.719
131564,5603.4414
18025,56124.203
98108,18049.81
81113,71964.87
33858,6961.402
78981,134788.97
143825,3467.3909
141046,36318.777
96871,3684.2288
87440,46198.133
6117,12281.681
