ID,price
143332,62598.13
28423,152279.23
28103,80034.25
106424,1827.345
131956,8630.79
104168,5164.6006
84710,67178.24
47148,33105.496
109086,14395.85
38564,31167.592
149899,43995.574
142786,62708.547
112470,17158.828
116755,37473.137
77001,13645.092
65836,4161.833
140731,7594.703
64633,40826.945
25632,7234.2397
61151,14984.131
110265,5560.2764
124734,12776.846
139328,54385.793
17408,24350.453
113078,136026.05
27431,33969.97
86160,32055.662
90240,2975.063
125746,6898.6865
67233,24917.88
12727,2169.9912
27297,113625.7
100107,39914.652
78057,15876.251
120699,3493.9348
103773,16397.861
83526,5686.0596
117882,25552.186
95656,184490.55
115883,176870.33
26964,110420.04
100993,23261.717
78237,38663.88
25657,4350.4766
47813,13287.785
22145,16723.178
90629,110036.19
84591,43328.75
124399,13920.033
28464,9920.35
128984,29001.021
124945,22269.61
112601,72185.53
26603,1209.6052
86261,134640.0
109053,24443.695
80297,13071.771
8340,2862.5032
22349,9621.972
122786,43791.66
144859,4293.502
66345,24757.54
2404,6264.653
42737,14402.918
65365,817.62726
44842,7462.3833
75876,37291.117
138784,4553.3716
107468,26570.002
52770,10353.012
94727,20162.219
83223,26739.88
31989,88566.195
76357,2325.852
38048,14809.256
9150,18258.541
115436,11612.3955
136105,30099.666
85939,38841.46
68193,3880.774
80527,291701.12
21790,12546.853
82148,20086.844
20485,108524.41
37293,19442.373
46932,72376.62
90941,24321.145
57365,33964.26
22635,17106.158
73830,73979.7
41479,12693.091
60507,1474.9855
137274,6691.938
58305,53134.324
101931,2732.833
43195,87076.65
116633,51068.547
46402,9810.249
63165,8158.217
12219,25002.564
15562,104514.375
33702,41992.902
3982,49693.703
55637,68183.09
122731,34895.83
51374,7308.5654
8199,8285.172
137197,4648.833
106088,16910.967
135145,33494.297
145045,1413.8823
87997,5853.5596
44903,48918.45
108112,10071.797
25933,14189.825
146773,9215.178
55470,32918.336
50249,4549.7046
37988,79075.0
53408,11917.605
141587,15568.281
23763,5222.2417
90583,12784.981
19691,4153.9263
25354,50027.15
62963,13762.666
68954,7558.0625
97372,40577.332
56003,123669.01
83515,25433.182
35304,19084.723
63270,78408.67
1218,67687.555
54427,30347.059
94965,2229.101
16127,54896.973
11747,49176.754
64979,32227.094
63750,53372.266
112386,120467.21
135958,7273.9834
146866,14329.652
81139,1364.9954
40148,130551.34
135737,74467.375
10916,188434.06
141077,6416.3696
110386,14388.922
24837,104530.1
19398,31358.395
8577,16863.729
39185,33447.75
129153,15261.837
7858,154436.4
30121,24405.53
60169,28751.975
119343,7908.3335
139982,39579.152
27181,7068.087
46729,26145.596
133220,13793.185
71246,27452.48
62621,8379.565
142617,29249.04
65520,14158.946
91638,69513.39
90216,80932.9
114492,3662.062
115092,4937.9473
148524,52635.18
42403,2200.018
89670,9749.094
97981,4443.9795
137222,5686.071
90975,11692.126
129567,30268.018
106711,21914.621
131989,17576.777
128743,8214.362
28891,5507.222
34485,5797.755
94538,32016.941
13977,3103.5479
84937,93001.62
46935,7000.322
55980,7065.1226
48242,10669.687
134363,49494.582
40171,7470.422
27922,33921.75
23901,61816.28
44060,16354.558
105829,31896.229
88882,9751.72
17796,27348.89
54391,17838.377
69208,10653.9795
122589,154949.45
137571,14484.58
99875,79757.96
4808,7410.5454
34148,12018.96
104043,29867.096
53610,32798.637
11982,8371.366
82591,42199.344
55809,113794.31
132867,35832.617
21270,11985.3955
12666,24972.646
107852,49967.957
12438,9464.692
59712,11676.079
83009,5557.2637
29889,66963.81
39491,-633.03436
22054,6496.873
139139,39012.945
142974,89712.45
141853,10013.136
124850,23708.18
88968,108872.8
57929,24485.629
131564,7049.9136
18025,56296.758
98108,17148.756
81113,72099.555
33858,7226.0894
78981,124758.45
143825,4135.1914
141046,43337.156
96871,4190.9224
87440,51770.504
6117,12602.337
16956,7613.6133
111755,8892.811
95914,34153.547
58664,4258.7656
145503,268.1793
1473,7919.6587
95776,67178.24
143996,30616.582
107759,8738.999
135471,18202.84
136653,39886.758
128809,9319.5
89664,27411.258
96852,105031.18
72202,41155.14
37918,41730.465
21105,12678.045
34722,9735.539
141237,19268.393
1857,31688.387
149609,24763.406
130465,174135.4
7687,7909.0176
30639,15122.582
71,7082.527
127003,58341.73
100489,23222.654
44517,28815.383
5601,7515.3364
146158,6687.8745
144614,11349.232
8189,27348.68
117894,19791.38
58328,16482.389
10292,7532.569
130807,41856.152
75343,45108.438
76004,36552.39
26894,6496.487
124381,24122.15
103662,21525.688
113306,14012.564
47483,3897.2437
75676,190099.2
28043,11973.194
149755,12863.44
68409,2879.7957
61575,74619.21
78183,19668.33
145108,49056.22
147020,28430.596
123232,24319.092
33442,2954.7168
144239,50557.074
76639,24030.812
18233,55868.734
52889,47164.355
96159,4156.4893
108513,4484.5034
116818,25413.094
94947,7464.299
81734,3172.386
99068,27727.623
45432,4135.6753
77718,5745.1157
36103,19116.873
80463,20649.303
147209,184378.64
21209,14610.321
63003,32519.25
83071,29025.316
129548,27644.912
99854,4820.637
62727,14601.984
67350,145320.67
130895,8537.2705
112438,14273.397
84622,117163.92
117288,37927.383
45889,118143.23
94041,12588.651
