ID,price
143332,64377.527
28423,131384.77
28103,77587.17
106424,1437.2719
131956,8068.7417
104168,4866.9487
84710,71073.05
47148,33909.473
109086,14301.325
38564,31296.938
149899,46336.656
142786,71046.414
112470,18259.258
116755,42115.484
77001,14154.255
65836,4024.6553
140731,7365.409
64633,34931.58
25632,7247.8096
61151,13244.071
110265,7909.921
124734,13421.6875
139328,52466.87
17408,24982.29
113078,143589.94
27431,34398.895
86160,31256.477
90240,3996.5405
125746,8186.1597
67233,22775.412
12727,1817.4851
27297,104161.56
100107,29519.877
78057,18033.715
120699,3972.774
103773,18052.623
83526,5221.039
117882,23751.627
95656,181524.66
115883,179125.39
26964,92020.85
100993,23291.107
78237,34104.805
25657,5738.6025
47813,12840.614
22145,16867.668
90629,107200.06
84591,44275.65
124399,14102.4375
28464,7475.5864
128984,35289.652
124945,25136.512
112601,67644.48
26603,1806.304
86261,127566.93
109053,28611.793
80297,12096.429
8340,5370.5894
22349,9396.837
122786,39941.523
144859,3775.26
66345,25651.531
2404,6390.4775
42737,14551.907
65365,976.1889
44842,4976.382
75876,39790.703
138784,4452.163
107468,26940.803
52770,10895.695
94727,18580.607
83223,26704.531
31989,79705.06
76357,2191.2214
38048,15786.337
9150,18281.346
115436,9275.005
136105,30519.97
85939,39136.074
68193,3803.9934
80527,327099.75
21790,15757.022
82148,18193.06
20485,96872.05
37293,19612.96
46932,71973.83
90941,18948.139
57365,37501.926
22635,17751.826
73830,72297.56
41479,13635.258
60507,1578.6931
137274,6141.3315
58305,48194.492
101931,2419.332
43195,82179.95
116633,42736.074
46402,8386.339
63165,8190.365
12219,21875.746
15562,108192.38
33702,39739.008
3982,49093.277
55637,70103.15
122731,36155.113
51374,6466.642
8199,8392.574
137197,5222.093
106088,16018.081
135145,34145.145
145045,1571.7898
87997,5486.178
44903,45077.453
108112,11107.138
25933,14429.138
146773,7449.1733
55470,29823.814
50249,5058.0796
37988,75933.484
53408,12728.128
141587,16574.523
23763,5288.8667
90583,13834.312
19691,5416.2783
25354,55548.887
62963,17367.258
68954,7850.391
97372,40566.34
56003,137566.84
83515,25698.076
35304,21290.238
63270,78289.77
1218,67662.29
54427,30322.848
94965,2845.9846
16127,53816.29
11747,53644.723
64979,29837.236
63750,52152.723
112386,127509.75
135958,7276.048
