ID,price
143332,62818.82
28423,139585.83
28103,80401.82
106424,1624.4486
131956,7794.764
104168,4917.9824
84710,70849.85
47148,33068.133
109086,15507.408
38564,29944.826
149899,48628.902
142786,65807.47
112470,18129.914
116755,48634.84
77001,14725.898
65836,4065.0847
140731,7416.4136
64633,36759.93
25632,7076.1626
61151,13511.352
110265,5770.9224
124734,13486.617
139328,54928.82
17408,25223.926
113078,147870.66
27431,34478.805
86160,31429.613
90240,3823.345
125746,7790.4507
67233,23643.717
12727,1976.2
27297,103614.02
100107,31014.117
78057,17129.988
120699,4029.1877
103773,18333.895
83526,4759.086
117882,26075.453
95656,183523.31
115883,178517.27
26964,96482.22
100993,23409.914
78237,34807.543
25657,4442.4185
47813,12892.096
22145,16378.536
90629,110484.73
84591,44330.71
124399,13252.175
28464,9413.624
128984,35241.414
124945,22698.412
112601,68421.18
26603,1464.6791
86261,130717.79
109053,28256.504
80297,11788.282
8340,5730.2065
22349,9052.365
122786,41671.473
144859,3394.2896
66345,24828.494
2404,6812.297
42737,14692.314
65365,725.07086
44842,4737.009
75876,39095.246
138784,4376.1675
107468,25684.25
52770,10472.497
94727,18076.326
83223,26436.951
31989,71319.664
76357,2612.6855
38048,15878.217
9150,17517.576
115436,9458.246
136105,30363.137
85939,38660.914
68193,3592.8206
80527,323179.53
21790,16614.695
82148,16903.145
20485,99033.11
37293,18564.512
46932,77173.55
90941,13140.896
57365,38275.734
22635,16801.107
73830,72528.94
41479,14446.436
60507,1599.5438
137274,6231.9897
58305,49824.625
101931,2519.6956
43195,85343.83
116633,41854.457
46402,8084.762
63165,7846.579
12219,21613.783
15562,109325.0
33702,40707.355
3982,48238.023
55637,72414.45
122731,36001.1
51374,6674.3467
8199,7952.6167
137197,5168.1855
106088,16202.253
135145,32906.0
145045,1477.0074
87997,5462.9834
44903,39056.77
108112,10435.474
25933,14987.548
146773,7771.263
55470,32862.67
50249,4694.838
37988,75074.07
53408,13149.835
141587,16996.975
23763,5123.073
90583,12081.557
19691,4416.5894
25354,54355.652
62963,16532.795
68954,6906.065
97372,41090.816
56003,139678.69
83515,25955.922
35304,20695.977
63270,78929.125
1218,68714.13
54427,30407.248
94965,2650.016
16127,58094.49
11747,55289.22
64979,31979.45
63750,49726.31
112386,128878.72
135958,7184.1294
146866,14548.485
81139,1896.0216
40148,140360.69
135737,76914.87
10916,180849.14
141077,8325.031
110386,13188.291
24837,98509.805
19398,27606.209
8577,15793.594
39185,36055.613
129153,11983.102
7858,146665.89
30121,25453.07
60169,27343.576
119343,10569.074
139982,32137.89
27181,5962.676
46729,26640.14
133220,13423.154
71246,25458.637
62621,9030.44
142617,33296.016
65520,14059.708
91638,65141.984
90216,77902.84
114492,4196.8696
115092,4697.366
148524,56652.32
42403,4640.557
89670,9433.828
